med_name,hour,minute,second,pills,servoNum,pillsInTape,dosesPerDay,triggered,notifiedLowDays,lastNotifyTime
MedB,9,28,2,4,5,0,3,False,False,1680755581
MedD,9,11,34,5,2,48,2,False,True,1698863858
MedA,21,2,24,5,8,97,2,True,True,1678543516
MedC,12,34,42,5,5,92,1,False,False,1647960198
MedB,19,52,0,4,9,53,1,True,True,1657801478
MedA,8,59,48,5,9,72,4,True,True,1631913773
MedD,21,48,34,4,3,72,1,True,False,1620354750
MedE,2,20,29,2,9,32,3,True,True,1692680951
MedA,21,12,53,3,7,58,2,False,False,1607939901
MedA,8,50,9,2,4,4,3,True,False,1640116630
MedB,21,19,31,5,3,3,3,True,True,1635725061
MedB,6,55,41,5,10,59,2,True,False,1652422971
MedC,21,52,22,4,3,96,1,False,False,1610332716
MedA,18,1,27,1,6,25,1,False,False,1667987307
MedB,9,52,30,5,5,57,4,True,False,1609235106
MedB,5,57,39,5,6,78,1,False,False,1618136841
MedA,22,29,16,2,6,36,2,False,True,1689380091
MedB,19,43,54,5,7,89,3,True,False,1663620721
MedA,18,40,55,2,1,40,1,False,True,1670681812
MedD,0,49,49,2,10,56,4,False,False,1689815585
MedB,9,37,18,5,2,10,3,False,False,1606040804
MedB,15,54,21,2,9,48,2,True,True,1625741109
MedA,12,40,57,1,10,69,4,False,True,1689087031
MedD,8,51,19,4,7,90,3,False,True,1631462776
MedA,16,8,27,5,3,77,2,True,True,1651383861
MedD,7,6,3,1,5,54,3,True,True,1630505978
MedE,0,32,52,4,10,19,1,True,False,1657768977
MedB,11,2,9,1,10,0,2,True,False,1695105248
MedA,10,24,2,1,3,90,1,True,False,1653889883
MedB,7,58,5,3,6,0,2,True,False,1666225329
MedD,5,19,38,2,1,17,4,False,False,1617285643
MedA,20,54,21,3,7,43,1,True,False,1652724721
MedA,5,17,4,1,3,23,2,False,False,1672415493
MedB,11,34,46,1,2,0,1,True,False,1635112919
MedB,4,30,42,3,1,80,1,False,True,1610876585
MedB,13,17,2,3,1,54,3,False,True,1635899805
MedE,12,14,32,3,4,33,1,True,True,1634300185
MedD,14,54,0,5,3,77,2,True,False,1651695569
MedA,7,46,55,3,6,69,3,True,False,1624723414
MedE,15,44,8,3,6,69,2,True,False,1615833866
MedE,5,5,18,2,1,6,1,True,False,1669476866
MedA,2,53,45,3,7,77,3,False,True,1675127924
MedE,18,45,37,5,3,64,1,True,True,1629812967
MedE,18,5,55,3,1,25,1,False,False,1646388852
MedC,6,36,34,2,3,34,1,True,False,1618114675
MedD,1,30,50,3,3,2,3,True,False,1631334573
MedD,4,33,51,2,8,61,4,False,True,1662718104
MedC,2,14,55,4,9,17,2,True,True,1680824087
MedD,10,53,59,1,9,47,3,False,True,1644702557
MedC,11,40,35,1,4,18,3,True,False,1673131782
MedD,19,56,53,5,3,62,2,False,False,1657141763
MedB,6,50,47,3,9,58,1,True,False,1632013512
MedB,22,48,31,1,10,66,1,True,False,1680419068
MedA,9,53,23,1,10,93,1,False,False,1648568911
MedE,12,34,49,5,2,78,1,False,False,1626449393
MedD,22,41,13,4,10,37,1,False,False,1604392860
MedA,1,9,35,4,8,30,3,True,True,1687071572
MedA,13,16,52,2,5,80,2,False,False,1603268047
MedE,2,12,21,1,6,51,1,True,True,1698193482
MedC,3,29,0,3,4,94,3,False,True,1618196605
MedE,5,26,31,1,6,77,4,True,False,1611987159
MedD,8,25,57,4,6,56,3,True,True,1683676716
MedA,4,5,34,1,1,35,2,False,True,1675314515
MedA,1,25,23,1,7,47,1,True,False,1662047813
MedE,8,48,3,5,2,60,3,False,False,1678223468
MedA,14,50,34,4,5,13,2,True,False,1678914100
MedA,13,18,5,5,4,86,1,True,True,1658508579
MedC,13,11,33,2,1,62,2,True,True,1694623802
MedD,9,29,40,5,5,39,4,False,True,1610203427
MedE,6,10,15,5,4,30,3,False,True,1648281865
MedB,2,6,34,4,1,74,4,False,True,1640811194
MedD,15,5,33,2,4,20,2,False,True,1674282573
MedC,2,4,17,2,8,76,3,True,False,1630522413
MedE,3,12,19,4,7,88,3,True,False,1636181012
MedD,1,9,46,1,9,3,4,True,True,1698322167
MedA,1,21,3,1,9,90,4,False,False,1641521272
MedE,20,36,11,2,4,80,2,False,False,1609516993
MedD,12,1,5,3,4,92,4,False,False,1608726717
MedA,7,0,27,5,3,16,3,True,True,1603245703
MedC,11,6,45,2,10,50,4,False,False,1634981560
MedD,5,15,25,4,4,5,4,False,False,1624061808
MedA,17,45,7,2,3,20,3,False,True,1653061396
MedC,18,53,15,4,4,0,1,False,False,1602401019
MedD,16,14,3,5,10,20,3,False,True,1691196466
MedE,17,0,16,1,4,40,4,True,False,1663679581
MedB,18,17,55,3,9,58,3,False,True,1648164309
MedE,17,30,51,1,9,63,3,False,False,1620764504
MedB,21,13,39,1,5,13,4,True,False,1692095869
MedC,19,58,29,2,2,11,1,False,False,1699637837
MedE,16,20,13,2,10,75,4,False,False,1667357745
MedA,21,26,35,4,3,62,3,False,True,1673461829
MedC,6,22,51,1,1,85,1,False,True,1627391567
MedE,9,28,29,4,9,83,1,False,False,1659566823
MedD,21,25,8,4,3,56,2,True,False,1619771254
MedC,4,54,51,1,7,58,2,True,True,1661480834
MedA,4,14,40,3,6,94,4,False,False,1611247009
MedC,22,56,46,2,9,68,2,False,True,1699061199
MedC,7,5,36,5,9,15,1,False,False,1684223807
MedD,1,39,56,2,5,35,1,False,False,1646497740
MedA,12,47,10,3,1,87,1,True,True,1659587128
MedC,19,43,48,4,7,46,1,False,False,1683379430
MedB,4,32,39,3,1,58,2,True,True,1646785799
MedD,0,50,11,2,1,0,3,False,False,1696435576
MedA,15,24,28,3,10,85,1,False,True,1665172193
MedA,10,50,36,4,4,72,1,False,False,1696347210
MedB,18,47,32,1,9,60,3,True,True,1601358593
MedC,8,42,56,4,8,64,4,False,True,1665550729
MedC,2,2,3,2,9,33,2,False,False,1622076027
MedC,1,5,17,4,3,97,2,True,False,1667012689
MedC,4,46,20,1,1,38,3,True,True,1671119284
MedB,2,11,15,2,4,70,3,True,True,1616483351
MedE,3,20,45,5,6,14,3,True,True,1648808171
MedC,4,48,13,4,5,27,4,True,True,1686186508
MedD,10,4,1,4,6,87,4,False,False,1637479663
MedC,11,1,36,5,6,0,1,True,True,1634313819
MedC,2,5,33,5,2,43,4,False,False,1677959957
MedB,5,9,40,4,9,39,1,False,True,1691443320
MedD,12,59,4,1,1,61,3,False,False,1679815342
MedD,16,40,41,2,3,28,3,False,True,1661242532
MedB,15,35,14,2,6,63,3,True,True,1644955749
MedB,16,34,27,3,6,61,3,False,False,1617063667
MedA,22,40,22,5,6,49,3,False,False,1607991322
MedA,21,38,38,2,2,42,2,False,True,1681302902
MedA,18,20,30,5,5,37,3,True,False,1617515093
MedE,21,58,43,2,1,63,1,False,False,1667652532
MedB,3,31,50,1,3,100,4,False,True,1671333796
MedD,19,56,4,1,3,65,2,True,True,1650382132
MedE,11,47,26,3,6,46,3,True,False,1652647412
MedB,3,13,21,5,7,57,3,True,True,1610865361
MedC,17,12,30,4,2,53,3,True,True,1693132086
MedC,10,49,22,5,10,23,4,True,False,1626561281
MedD,5,2,43,2,5,10,1,True,True,1661826823
MedE,18,11,18,2,6,2,4,True,True,1625218138
MedD,18,19,28,1,3,82,2,True,False,1634618538
MedC,14,0,6,3,6,84,4,False,True,1681471057
MedB,12,49,5,3,8,54,2,False,False,1677112476
MedA,11,19,16,5,9,60,1,False,False,1691259381
MedD,7,52,38,1,8,91,3,False,False,1685244077
MedA,19,37,51,1,9,55,1,False,True,1698882665
MedC,22,33,30,3,5,44,4,False,True,1672964067
MedA,6,1,49,4,4,2,1,True,False,1683366335
MedE,16,13,44,2,4,65,4,False,True,1605906975
MedB,21,4,16,1,3,8,2,False,False,1671811154
MedC,19,59,3,1,5,59,2,True,False,1670404973
MedA,21,53,1,2,5,99,4,False,False,1665226252
MedC,21,43,3,5,1,22,2,False,False,1612103814
MedE,12,14,34,2,1,92,4,False,False,1600509053
MedD,5,15,24,4,7,69,2,True,False,1615397202
MedA,18,52,29,1,5,60,3,True,False,1601582307
MedC,1,41,22,4,4,14,4,True,False,1623990771
MedD,16,55,27,5,3,51,2,True,True,1639494228
MedC,20,58,7,5,9,64,4,True,True,1618128433
MedE,11,35,6,4,3,48,1,False,False,1670394553
MedE,10,10,9,2,6,6,3,False,True,1643067855
MedC,17,56,40,4,1,65,4,False,False,1694782593
MedD,23,8,6,4,9,80,2,True,False,1682733774
MedC,6,13,2,4,3,36,2,True,True,1661376219
MedC,3,33,18,1,2,46,2,False,False,1619933689
MedE,11,2,3,1,6,76,4,False,False,1660715034
MedD,21,39,48,1,1,69,2,False,True,1622717339
MedB,0,55,18,1,6,16,2,False,True,1663949395
MedC,9,56,31,3,6,22,2,True,True,1673271865
MedD,4,29,52,3,8,24,4,False,False,1684606989
MedE,14,0,58,5,5,88,4,True,False,1645346257
MedC,10,50,25,5,1,3,4,False,True,1635014622
MedA,17,2,4,2,1,55,4,True,True,1609021739
MedD,20,43,17,2,7,70,4,True,True,1670452760
MedB,17,55,31,1,6,4,3,True,True,1647345439
MedA,7,52,51,4,2,76,4,True,False,1638017900
MedE,13,5,41,3,3,91,1,False,True,1696084984
MedB,14,0,13,3,9,13,4,False,False,1668488224
MedA,22,17,36,1,2,21,4,True,True,1625993024
MedA,10,1,54,3,1,19,2,True,False,1657273656
MedA,15,22,38,4,4,92,1,False,False,1652797998
MedD,20,42,14,1,7,88,2,True,True,1610343749
MedE,14,34,12,3,2,15,2,False,True,1694401368
MedE,10,37,47,1,9,7,3,True,False,1629489941
MedD,4,14,51,1,4,97,4,False,False,1657541725
MedA,23,57,10,4,8,35,1,True,False,1684115755
MedB,7,21,31,1,5,18,1,False,True,1683468142
MedA,17,47,9,1,9,50,2,True,False,1642855393
MedB,20,41,57,2,10,78,3,False,True,1664789759
MedA,7,15,1,1,9,5,3,False,True,1612031755
MedB,23,22,56,5,9,56,3,True,False,1609447712
MedE,14,10,20,1,9,39,1,False,False,1695861152
MedB,21,32,46,1,9,46,4,True,True,1620253947
MedE,0,12,2,4,3,89,3,False,True,1666917325
MedD,13,39,57,3,8,88,4,True,True,1640214143
MedB,22,45,39,2,4,24,3,True,False,1635642314
MedB,15,19,45,2,4,96,2,True,False,1694054581
MedB,12,44,3,4,3,53,4,True,False,1655486459
MedC,12,59,56,2,5,70,4,False,True,1669146681
MedE,0,27,47,4,10,67,1,True,True,1665021456
MedD,4,37,18,4,4,10,3,True,False,1647355925
MedA,3,0,17,4,6,84,1,False,False,1626818591
MedE,22,30,51,5,10,73,3,False,False,1648138094
MedB,1,59,5,3,7,46,4,False,True,1662673402
MedE,11,21,58,4,3,51,1,False,False,1651643500
MedD,10,3,51,4,5,3,3,True,False,1603012921
MedC,22,14,15,2,9,31,1,True,True,1622321840
MedD,4,6,41,2,9,66,3,False,False,1678505737
MedC,21,45,53,3,8,30,4,True,True,1626288592
MedD,13,32,4,3,9,71,2,True,False,1667877552
MedE,16,56,0,1,4,15,1,True,True,1677034664
MedC,7,38,57,4,4,43,1,False,False,1602384986
MedB,18,7,16,1,9,99,1,True,False,1640523387
MedC,2,25,13,2,3,34,4,True,True,1665621801
MedA,7,29,58,3,1,81,4,True,True,1627207516
MedA,17,24,38,4,7,59,1,False,True,1640721704
MedE,1,1,18,2,10,32,4,False,False,1650489916
MedD,16,16,7,3,5,27,1,True,False,1667394790
MedC,17,9,27,1,4,61,1,True,False,1665033206
MedB,11,2,38,2,3,58,3,True,True,1657629760
MedC,0,5,25,2,1,51,3,False,True,1624043176
MedD,18,39,57,2,7,99,2,False,False,1644315507
MedD,19,30,13,1,2,79,4,False,False,1610963647
MedE,8,24,31,3,10,88,1,False,True,1696151570
MedD,18,52,13,2,10,3,4,True,False,1670862221
MedD,23,0,54,4,6,59,1,False,True,1650408983
MedA,5,54,19,3,8,13,3,True,False,1664943473
MedD,18,55,53,5,9,91,4,True,True,1606239162
MedE,5,50,28,4,1,91,4,False,False,1656439398
MedA,22,34,35,3,4,80,2,False,True,1608943546
MedB,2,6,44,5,8,39,2,False,False,1676224897
MedD,22,44,17,4,8,0,3,True,False,1647062360
MedC,0,45,25,5,2,80,2,True,False,1629071650
MedA,4,1,56,4,8,11,4,True,False,1673136807
MedE,17,11,4,5,4,84,3,False,False,1666796849
MedE,18,3,10,5,5,29,3,False,True,1646838284
MedB,15,58,25,5,6,45,1,False,True,1621689763
MedE,14,14,39,5,8,56,3,True,False,1601032989
MedC,18,45,31,2,9,90,1,False,False,1663028988
MedE,20,28,39,3,5,33,2,False,True,1678450109
MedC,13,57,25,1,8,98,3,True,False,1692646897
MedB,16,40,31,2,1,98,4,False,True,1601612204
MedD,13,31,23,1,1,27,1,False,True,1631452796
MedE,14,3,10,4,9,13,4,False,True,1647426098
MedD,22,58,38,5,5,92,2,True,False,1653019602
MedC,23,31,2,1,6,32,2,True,False,1657790687
MedE,1,1,14,3,8,80,3,True,False,1669576344
MedB,0,12,7,1,2,4,4,False,True,1646753587
MedE,18,3,57,3,2,82,3,True,True,1697187803
MedA,15,0,49,5,2,5,3,True,True,1603339165
MedC,23,56,8,4,8,66,1,True,False,1699325659
MedD,23,24,48,2,8,73,2,True,False,1674622406
MedB,1,31,20,1,6,4,3,False,True,1699624570
MedC,21,28,48,3,4,57,2,False,False,1608273307
MedC,19,3,54,2,5,9,4,False,True,1671550148
MedA,8,37,5,3,4,47,2,True,True,1619232329
MedA,19,8,23,1,7,79,2,True,False,1661647857
MedA,13,10,16,2,2,98,3,False,False,1620506708
MedB,23,42,42,3,3,15,1,False,True,1629815895
MedC,8,55,12,1,6,49,1,True,True,1638602222
MedC,2,36,56,3,4,86,2,False,True,1675110108
MedA,23,18,19,4,6,6,4,False,True,1621489220
MedD,22,29,31,4,7,75,2,True,True,1605518957
MedC,5,58,46,5,6,14,2,True,False,1680122798
MedC,1,2,22,3,8,29,1,False,False,1661978852
MedB,1,17,12,4,8,2,2,False,False,1691731776
MedD,17,21,46,2,2,40,4,False,False,1646679049
MedA,14,33,59,1,4,14,2,True,False,1675777953
MedE,1,48,0,4,1,74,2,False,False,1641963486
MedD,10,58,10,1,10,89,4,True,True,1600591304
MedC,2,50,26,5,7,85,4,False,False,1677619487
MedC,18,17,1,5,9,46,1,True,False,1627592887
MedB,5,16,39,1,4,16,1,False,True,1609510311
MedB,11,34,19,1,4,94,3,True,False,1652588340
MedE,3,1,50,1,3,14,3,False,True,1635593731
MedE,7,6,15,4,7,95,2,False,False,1670593204
MedE,11,42,30,1,1,37,3,False,True,1679315524
MedD,11,50,49,1,7,75,1,True,True,1626729663
MedA,12,53,19,5,1,0,2,True,True,1623930979
MedC,6,24,42,3,6,63,4,True,True,1671854278
MedB,22,42,38,1,6,75,4,False,True,1624101972
MedA,16,5,30,4,5,49,1,True,False,1633580627
MedB,9,33,41,4,8,55,3,True,True,1636803789
MedA,11,53,33,4,10,38,2,False,True,1622660132
MedA,9,0,52,4,8,14,1,True,True,1602136439
MedA,13,47,52,1,1,28,2,True,True,1604392064
MedC,16,53,45,3,1,25,2,False,True,1615053247
MedE,18,56,15,1,3,91,1,False,False,1638413163
MedD,17,28,45,3,10,14,2,True,True,1605963889
MedC,7,16,16,5,9,36,3,True,True,1600343585
MedE,14,14,0,1,3,58,4,False,False,1604282772
MedB,18,10,25,2,4,69,1,False,False,1664255732
MedE,15,22,48,1,1,21,4,True,True,1622655164
MedA,15,53,54,2,9,3,2,True,True,1655334706
MedA,12,49,32,4,6,41,2,True,False,1649042967
MedE,22,56,5,1,10,11,4,False,False,1625763911
MedD,14,18,42,1,10,21,2,False,False,1691884017
MedA,18,7,2,2,7,82,3,True,False,1696869678
MedC,13,14,45,2,10,93,4,True,True,1694039577
MedE,12,8,6,3,6,83,1,False,True,1641723275
MedB,20,30,34,4,5,11,2,True,True,1685014598
MedB,18,38,45,1,3,67,2,True,False,1683253113
MedA,13,48,39,3,10,91,1,True,False,1626992874
MedD,12,42,8,3,2,67,4,True,False,1674841726
MedE,12,19,16,2,2,8,1,False,True,1606950791
MedD,18,7,53,1,9,27,4,False,True,1611855224
MedE,15,10,20,5,5,1,3,True,True,1646620015
MedE,18,0,57,1,3,55,3,False,True,1615129181
MedA,18,28,42,1,2,24,2,True,False,1646838367
MedC,11,22,42,1,2,74,1,True,False,1652419063
MedA,21,5,14,5,3,48,4,False,True,1675394199
MedC,21,18,29,4,8,93,3,False,False,1626308438
MedD,14,0,7,4,8,61,1,True,True,1617834771
MedC,4,1,34,1,5,31,2,True,False,1657747114
MedE,20,52,57,4,2,86,4,True,False,1673753138
MedB,0,30,1,5,8,89,2,True,False,1622854495
MedA,13,12,56,3,9,86,2,False,True,1662325205
MedE,16,43,48,5,6,10,3,False,False,1631720464
MedB,14,20,39,5,8,11,4,True,False,1616704747
MedE,6,33,23,4,9,39,2,True,False,1678911222
MedA,12,3,9,3,7,49,3,False,True,1637350050
MedC,21,21,8,2,6,35,2,False,True,1640027066
MedB,22,38,40,5,5,15,3,False,True,1677822096
MedE,20,56,19,1,3,73,3,True,False,1651026744
MedC,9,50,7,1,8,44,2,True,True,1641202670
MedB,20,25,45,2,5,32,1,False,True,1621210595
MedA,16,37,32,1,9,49,3,False,True,1611383023
MedE,4,27,44,4,7,18,1,False,False,1642165342
MedB,1,59,3,5,6,6,3,False,False,1649225737
MedB,18,56,12,5,9,25,2,False,False,1630777264
MedA,19,26,37,4,6,91,2,False,False,1641574292
MedA,20,17,33,3,5,78,4,True,False,1606257746
MedA,21,45,32,4,10,30,3,True,True,1688877593
MedE,14,20,9,3,10,81,4,True,True,1675796596
MedC,12,37,59,1,5,5,2,False,True,1638070243
MedE,15,26,34,1,5,25,3,False,True,1605401996
MedE,0,14,27,3,7,70,2,True,True,1627804065
MedA,7,7,26,1,7,27,1,True,True,1638896487
MedC,18,44,8,5,7,2,1,True,True,1623042427
MedD,2,41,7,4,2,13,4,False,False,1660217327
MedC,20,59,1,3,6,49,3,False,False,1633711139
MedC,8,48,20,5,8,26,2,False,True,1697524635
MedE,20,41,8,3,2,11,3,True,False,1651239777
MedB,17,34,35,3,4,89,2,False,False,1621988795
MedA,0,17,44,4,4,32,4,False,True,1680504335
MedB,21,58,32,4,3,80,4,True,False,1662602561
MedE,13,57,47,5,6,48,2,False,True,1642281401
MedC,20,12,20,1,2,79,2,False,True,1684825682
MedD,5,55,39,2,10,33,1,True,True,1677218123
MedD,8,42,40,3,8,83,3,False,False,1618307473
MedE,22,10,59,4,4,97,2,True,True,1673193364
MedC,2,48,16,4,9,95,3,False,True,1687919716
MedA,8,29,39,3,3,70,2,False,False,1655334589
MedA,16,29,38,2,4,92,2,False,False,1661118589
MedB,9,39,27,2,2,33,4,False,False,1689736751
MedE,14,59,18,4,2,55,2,True,False,1655799159
MedA,14,14,16,4,8,73,4,False,True,1642195701
MedB,0,50,56,1,8,26,3,False,False,1691650225
MedB,13,14,3,5,5,49,1,True,True,1688743876
MedC,13,25,20,5,4,68,1,True,False,1651048671
MedE,20,31,21,3,4,83,3,True,False,1684822861
MedD,5,32,10,5,7,83,1,False,True,1667277566
MedE,15,20,43,5,5,62,2,True,True,1626971142
MedB,15,44,55,3,8,78,1,True,True,1668299437
MedB,13,39,57,1,6,39,3,True,True,1606463101
MedB,7,22,17,2,10,97,3,True,False,1639599069
MedC,23,29,37,2,5,70,1,True,True,1697775696
MedB,14,13,32,2,10,59,3,False,False,1654341333
MedD,7,39,51,5,8,22,4,False,False,1619213530
MedC,0,23,56,5,7,99,2,False,False,1644142268
MedE,18,25,15,2,1,80,1,True,False,1646650213
MedB,0,34,12,3,3,89,1,False,True,1682460025
MedD,0,7,32,5,5,65,1,False,True,1671746762
MedB,15,58,37,1,8,63,2,True,True,1695483143
MedC,16,44,40,3,6,64,3,True,False,1608495909
MedD,6,54,19,3,2,28,2,False,False,1647538858
MedB,1,20,46,5,5,38,2,True,False,1640228858
MedA,0,37,26,4,7,39,4,True,False,1623056306
MedA,22,23,57,4,1,84,2,False,False,1666003910
MedC,16,53,59,1,6,36,3,True,False,1680179106
MedE,17,13,37,1,5,47,3,True,True,1634231623
MedA,10,22,36,5,8,19,1,False,True,1654449438
MedE,18,19,2,3,10,77,3,True,False,1667069017
MedB,6,21,15,4,6,27,2,True,True,1631848414
MedC,17,27,34,2,9,18,2,True,False,1613842033
MedB,21,35,15,1,9,19,2,True,False,1654568244
MedB,20,39,40,2,3,94,4,False,False,1623620145
MedC,2,43,59,2,5,83,2,True,True,1634945487
MedA,0,59,27,3,9,4,4,False,True,1603357402
MedB,11,15,30,1,5,19,3,False,False,1621134468
MedB,1,4,56,3,4,49,3,True,True,1658011035
MedA,16,31,47,5,1,53,4,False,False,1645489923
MedB,10,35,34,4,3,12,2,True,True,1614220900
MedA,4,29,42,2,4,60,1,False,False,1688216267
MedB,7,32,58,2,6,83,2,False,True,1677863961
MedC,0,42,22,4,10,68,2,False,False,1600465558
MedB,9,18,21,4,3,39,4,True,False,1615762088
MedD,13,46,0,3,6,59,2,False,False,1607041854
MedC,10,48,25,3,1,100,2,False,False,1639352298
MedE,17,36,9,2,9,97,2,False,False,1644955616
MedB,0,51,27,1,9,31,4,False,False,1648487850
MedB,23,45,30,1,8,45,3,True,False,1634083612
MedA,8,43,19,3,9,90,3,True,False,1688975430
MedA,9,46,2,2,3,11,1,False,True,1656772216
MedC,8,15,6,3,6,0,1,True,False,1635578301
MedE,14,48,4,4,7,66,3,False,False,1639826064
MedB,12,7,44,3,5,81,1,False,True,1608613795
MedD,7,19,21,4,9,79,2,True,True,1686067533
MedC,2,55,46,1,1,58,3,True,True,1623765789
MedA,19,20,30,4,9,74,3,False,False,1665435014
MedE,9,2,4,1,8,48,3,True,False,1662672969
MedD,0,14,6,3,2,90,4,True,True,1687272836
MedA,19,34,18,1,2,33,1,False,False,1641062562
MedA,14,29,42,1,8,67,4,False,False,1667728640
MedC,20,49,37,5,3,65,4,False,True,1691664020
MedA,19,45,6,5,5,10,1,True,False,1656204823
MedD,2,24,53,4,6,58,4,False,False,1638230683
MedD,23,17,39,2,7,66,4,False,True,1604931643
MedA,1,58,11,2,6,32,2,True,True,1698433761
MedA,9,0,26,3,2,0,2,True,True,1659276857
MedD,22,22,58,2,2,51,2,True,False,1669835760
MedA,16,29,34,2,6,72,1,False,True,1653207258
MedB,2,27,7,5,10,89,4,False,True,1628929793
MedC,17,56,38,1,10,46,1,False,False,1648661184
MedC,21,45,16,2,9,93,3,False,True,1612986366
MedB,3,39,57,5,4,68,4,True,True,1611121827
MedA,9,19,13,2,9,12,1,True,False,1681219257
MedC,13,50,56,3,6,7,3,True,True,1667105085
MedC,16,52,13,2,5,7,3,True,True,1696902075
MedA,15,56,21,5,6,64,1,False,True,1668894325
MedC,10,16,20,2,9,60,4,False,False,1639829611
MedD,17,34,50,3,8,22,1,True,True,1639557953
MedE,22,48,45,2,4,73,4,False,False,1607644554
MedC,15,1,23,4,10,98,3,False,False,1648617092
MedB,8,12,16,4,10,51,3,False,True,1630665464
MedE,16,57,46,2,8,62,4,False,False,1685895046
MedA,22,42,9,3,9,66,2,False,True,1678148368
MedA,4,37,48,1,6,32,1,False,True,1638264613
MedD,20,41,10,5,2,71,2,False,True,1638808685
MedD,13,47,54,1,1,42,2,False,True,1686469228
MedA,8,22,17,3,1,75,3,True,True,1677174917
MedA,2,53,10,3,7,32,1,False,False,1691659453
MedE,20,17,3,4,10,65,2,False,False,1615488907
MedC,2,8,11,2,8,98,2,True,False,1696940786
MedA,5,37,8,3,4,23,4,False,False,1695269238
MedE,15,53,45,2,8,24,2,True,True,1677830393
MedB,15,21,27,5,5,81,4,False,False,1688516887
MedC,5,31,7,2,5,90,1,True,True,1688657885
MedB,20,28,16,1,3,91,2,True,True,1619534151
MedA,8,37,24,3,2,80,3,True,True,1689852219
MedD,17,30,1,3,5,34,1,False,True,1661451011
MedB,16,9,22,3,7,87,2,False,False,1687905373
MedB,3,12,16,5,6,24,1,True,True,1660639071
MedE,15,12,56,3,8,90,1,False,False,1676409142
MedA,6,24,48,1,8,59,4,False,False,1652771159
MedC,19,58,45,3,6,35,1,False,False,1671469794
MedD,6,45,9,5,9,47,1,False,True,1607767423
MedA,10,42,33,5,9,72,4,False,True,1667401903
MedD,8,3,27,5,1,31,2,True,True,1660771744
MedB,12,2,35,5,4,78,2,False,False,1648382608
MedB,9,15,27,2,3,88,2,True,True,1629837395
MedE,22,25,0,4,1,0,3,True,True,1646027107
MedE,0,59,28,2,3,62,2,False,True,1621345796
MedE,1,25,7,2,4,40,4,True,True,1607622118
MedD,13,16,49,4,5,47,4,False,True,1664515889
MedB,12,0,1,5,8,95,4,False,False,1663060313
MedC,1,39,54,3,1,36,3,True,False,1653275346
MedC,11,16,32,4,3,0,1,False,False,1626220082
MedB,14,19,39,4,7,12,1,True,False,1630156804
MedC,15,50,9,3,8,98,2,False,True,1667016987
MedD,9,20,2,1,3,49,4,False,True,1620191081
MedE,16,26,36,5,1,35,1,False,True,1690051771
MedD,14,28,48,4,1,98,2,False,False,1694890853
MedA,15,47,25,3,2,4,1,False,True,1656622871
MedD,3,30,42,1,3,67,4,True,True,1698931898
MedC,5,27,5,5,10,26,3,False,True,1673240961
MedC,3,40,57,5,7,97,2,False,False,1671379440
MedC,9,26,10,5,9,89,2,True,False,1630369084
MedD,23,52,7,5,2,95,2,True,True,1626588412
MedD,23,35,49,2,6,21,4,False,True,1696512230
MedA,5,40,9,2,7,71,3,False,True,1690464378
MedE,12,29,20,5,4,3,4,False,False,1620455809
MedD,18,58,32,5,6,72,2,True,False,1612439301
MedE,15,3,31,2,2,44,2,False,False,1686773105
MedB,20,22,6,1,7,61,2,True,False,1623408599
MedA,10,3,10,5,6,34,3,False,False,1619070547
MedB,6,41,11,4,1,77,1,True,False,1688191323
MedB,23,10,32,3,2,27,1,False,True,1699780378
MedC,3,41,56,1,7,82,3,True,True,1683622222
MedE,21,51,13,4,2,94,1,True,False,1673310118
MedD,10,52,1,2,3,74,1,False,False,1617546904
MedA,3,32,28,2,2,43,3,False,False,1645130373
MedC,8,40,28,1,9,93,1,True,True,1673115171
MedB,19,20,45,3,9,15,1,True,False,1698209192
MedB,4,25,38,1,2,25,4,False,True,1625394476
MedD,17,10,53,2,9,84,3,False,False,1630440993
MedD,2,47,50,3,1,29,2,False,True,1607744320
MedA,5,28,20,4,10,47,2,True,True,1656782579
MedE,13,44,19,4,6,22,2,True,False,1650711720
MedE,3,19,10,4,1,1,1,True,True,1698508069
MedE,2,41,29,5,6,7,2,False,True,1696169240
MedA,17,7,4,1,8,35,4,True,False,1681477711
MedC,21,57,56,2,5,82,1,False,True,1688776522
MedA,12,3,8,2,8,75,4,False,True,1667915456
MedE,2,19,30,4,10,5,2,True,True,1603435310
MedD,23,34,1,4,9,99,2,True,False,1657500066
MedD,1,22,28,2,4,92,2,False,True,1630391300
